0.030745099997147918,7
0.0046208999992813915,4
0.002102899998135399,2
3.0040036999998847,18
0.00827969999954803,5
0.008455499999399763,5
0.0025660000028437935,3
3.0050344000046607,16
0.004060799998114817,9
0.0010511000000406057,11
0.0010772999958135188,12
0.00650649999442976,2
0.0027362999971956015,3
0.001145499998528976,10
3.0036514999956125,20
0.0028055000002495944,3
0.002670000001671724,12
3.001872699998785,16
3.0036283000008552,16
0.0012255999972694553,11
0.001961900001333561,2
3.00364940000145,18
0.0032433000014862046,9
0.0019075999953201972,2
0.0011291999981040135,14
0.0010139000005437993,11
0.003181899999617599,11
0.0038484999968204647,10
0.003907899998011999,11
0.006911500000569504,3
0.0010627000010572374,13
0.0019012999982805923,13
0.000989699998172,11
3.004986399995687,15
3.0015128000013647,17
0.0010043999936897308,12
0.001123300004110206,11
3.0025101999999606,17
0.0010996999990311451,14
0.0011797999977716245,14
0.0010860999973374419,10
0.0020997999963583425,1
3.0021522999959416,16
0.058029700005135965,8
0.0020102999988012016,2
0.0015426000027218834,9
0.004444300000614021,4
0.004261000001861248,1
0.0019166999991284683,2
0.001137799998105038,13
3.0043957000016235,20
3.005243399995379,16
3.0034004999979516,19
0.0009809999974095263,10
0.007599399999890011,4
0.0013384999983827583,11
0.0010407000008854084,9
0.001770299997588154,13
0.0009914000038406812,11
0.0010423999992781319,9
3.0033351999954903,18
0.004218500005663373,14
0.0025203999975929037,1
0.007506399997510016,3
3.0014774999945075,15
3.0014566000027116,20
3.001377300002787,19
0.05825709999771789,8
3.001683899994532,19
0.010008999997808132,5
0.050706200003332924,7
0.0010085000030812807,11
0.0014520000040647574,1
3.002908900001785,17
0.02924249999341555,7
3.0019992999950773,19
0.004543399998510722,4
0.0010742000013124198,14
3.001584300000104,19
3.003488299997116,17
